LXCat, www.lxcat.net
Generated on 04 Nov 2016. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Phelps database, www.lxcat.net, retrieved on November 4, 2016.
Be aware that some databases and solvers can additionally have instructions how to reference corresponding data.
Please check below in the headers of databases.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
equation in the 2-term approximation.
2nd line
Name of the target particle species. This name is a character string, freely chosen by the user, e.g. "Ar". Optionally
for excitation processes, the name of the corresponding excited state can be specified on the same line, separated from
the first name either by arrow "->" (dash + greater than) or by double-head arrow "<->" (less than + dash +
greater than), e.g. "Ar -> Ar*" and "Ar <-> Ar*", respectively. In the later case BOLSIG+ will automatically
define the inverse superelastic process, constructing the superelastic cross-section by detailed balancing, and
considering the indicated excited state as the target. In this case, the ratio of statistical weights must be input in
the 3rd line (see below).  Alternatively, superelastic collisions could be defined explicitly as excitation collisions
with a negative electron energy loss with user input cross sections and species name, "Ar*", for example.
3rd line
For elastic and effective collisions, the ratio of the electron mass to the target particle mass. For excitation or
ionization collisions, the electron energy loss (nominally the threshold energy) in eV. For attachment, the 3rd line is
missing. In case of an excitation process where an excited state has been indicated on the 2nd line using double-head
arrow "<->", the 3rd line must specify also ratio of the statistical weights of the final state to the initial state
as the second parameter in 3rd line this is needed by BOLSIG+ to calculate the de-excitation cross-section.
from 4th line (optionally)
User comments and reference information, maximum 100 lines. The only constraint on format is that these comment lines
must not start with a number.
Finally
Table of the cross section as a function of energy. The table starts and ends by a line of dashes "------" (at least 5),
and has otherwise two numbers per line: the energy in eV and the cross section in m2.

xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
DATABASE:         Phelps database
PERMLINK:         www.lxcat.net/Phelps
DESCRIPTION:      A compilation of atomic and molecular data, assembled and evaluated by A.V. Phelps and collaborators.
                  Please refer to these data using the sources cited for each gas. 
                  
                  We make no claims for these cross sections beyond those stated in the papers where they are published
                  or cited.  In most cases these cross sections were assembled in the 1970's and 1980's. In only a few
                  cases have they been modified or tested since that time. I do not plan any updates.  Additions have
                  been made when cross sections have been assembled for other purposes. Since the JILA information
                  center was closed by NIST, there is no one there to help you.  Opinions expressed are those of AV
                  Phelps and do not imply JILA, CU, or NIST approval.
CONTACT:          A.V. Phelps, Fellow Adjoint of JILA
                  University of Colorado
                  Boulder, CO 80309-0440
                  e-mail: avp@@jila.colorado.edu
HOW TO REFERENCE: http://jilawww.colorado.edu/~avp/
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

**************************************************************************************************************

**************************************************************************************************************

SPECIES: Xe^+ / Xe
PROCESS: Xe+ + Xe -> , Backscat
PARAM.:  Mi = 131.293, Mi/M = 1, complete set
COMMENT: Xe+ in Xe: Piscitelli et al Phys. Rev. E 68, 046408 (2003).
COMMENT: 3.6E-19*(1+(col(A)/0.1)^2)^0.2/col(A)^0.42/(1+(0.09/col(A))^1.3)/(1+(col(A)/1000))^0.25.
UPDATED: 2011-10-30 07:03:24
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	2.487280e-21
 1.000000e-4	2.487280e-21
 1.200000e-4	2.920030e-21
 1.400000e-4	3.344130e-21
 1.600000e-4	3.760950e-21
 1.900000e-4	4.374680e-21
 2.200000e-4	4.976740e-21
 2.600000e-4	5.764310e-21
 3.100000e-4	6.728430e-21
 3.700000e-4	7.860720e-21
 4.400000e-4	9.153710e-21
 5.200000e-4	1.060080e-20
 6.200000e-4	1.237150e-20
 7.400000e-4	1.445010e-20
 8.800000e-4	1.682210e-20
 1.000000e-3	1.881680e-20
 1.200000e-3	2.207480e-20
 1.400000e-3	2.526180e-20
 1.600000e-3	2.838810e-20
 1.900000e-3	3.297990e-20
 2.200000e-3	3.747040e-20
 2.600000e-3	4.332230e-20
 3.100000e-3	5.044950e-20
 3.700000e-3	5.876560e-20
 4.400000e-3	6.818540e-20
 5.200000e-3	7.862580e-20
 6.200000e-3	9.124710e-20
 7.400000e-3	1.058350e-19
 8.800000e-3	1.221690e-19
 1.000000e-2	1.356380e-19
 1.200000e-2	1.570970e-19
 1.400000e-2	1.774320e-19
 1.600000e-2	1.967420e-19
 1.900000e-2	2.239610e-19
 2.200000e-2	2.492830e-19
 2.600000e-2	2.804190e-19
 3.100000e-2	3.156310e-19
 3.700000e-2	3.532310e-19
 4.400000e-2	3.917370e-19
 5.200000e-2	4.299680e-19
 6.200000e-2	4.708590e-19
 7.400000e-2	5.121010e-19
 8.800000e-2	5.520780e-19
 1.000000e-1	5.810220e-19
 1.200000e-1	6.210730e-19
 1.400000e-1	6.534290e-19
 1.600000e-1	6.800580e-19
 1.900000e-1	7.120650e-19
 2.200000e-1	7.370920e-19
 2.600000e-1	7.628230e-19
 3.100000e-1	7.865740e-19
 3.700000e-1	8.070050e-19
 4.400000e-1	8.237800e-19
 5.200000e-1	8.371350e-19
 6.200000e-1	8.484930e-19
 7.400000e-1	8.574440e-19
 8.800000e-1	8.641310e-19
 1.000000e+0	8.679230e-19
 1.200000e+0	8.719010e-19
 1.400000e+0	8.741470e-19
 1.600000e+0	8.753930e-19
 1.900000e+0	8.761910e-19
 2.200000e+0	8.762690e-19
 2.600000e+0	8.757960e-19
 3.100000e+0	8.747640e-19
 3.700000e+0	8.732730e-19
 4.400000e+0	8.714540e-19
 5.200000e+0	8.694230e-19
 6.200000e+0	8.670400e-19
 7.400000e+0	8.644270e-19
 8.800000e+0	8.616900e-19
 1.000000e+1	8.595690e-19
 1.200000e+1	8.564060e-19
 1.400000e+1	8.536130e-19
 1.600000e+1	8.511070e-19
 1.900000e+1	8.477610e-19
 2.200000e+1	8.447960e-19
 2.600000e+1	8.412840e-19
 3.100000e+1	8.374190e-19
 3.700000e+1	8.333370e-19
 4.400000e+1	8.291250e-19
 5.200000e+1	8.248350e-19
 6.200000e+1	8.200400e-19
 7.400000e+1	8.148850e-19
 8.800000e+1	8.094680e-19
 1.000000e+2	8.052060e-19
 1.200000e+2	7.986870e-19
 1.400000e+2	7.927260e-19
 1.600000e+2	7.871900e-19
 1.900000e+2	7.795070e-19
 2.200000e+2	7.724080e-19
 2.600000e+2	7.636540e-19
 3.100000e+2	7.536100e-19
 3.700000e+2	7.425910e-19
 4.400000e+2	7.308630e-19
 5.200000e+2	7.186480e-19
 6.200000e+2	7.048090e-19
 7.400000e+2	6.898860e-19
 8.800000e+2	6.743270e-19
 1.000000e+3	6.622810e-19
 1.200000e+3	6.443340e-19
 1.400000e+3	6.285290e-19
 1.600000e+3	6.144340e-19
 1.900000e+3	5.958360e-19
 2.100000e+3	5.848130e-19
 2.600000e+3	5.609530e-19
 3.100000e+3	5.411020e-19
 3.700000e+3	5.210910e-19
 4.400000e+3	5.015740e-19
